index,hawkish,dovish,cnt,prob_hawkish,prob_dovish,polarity_score
전망/NNG;상향/NNG,49,31,80,0.0006844340149737401,0.00043300927477930493,1.5806451612903225
국제/NNG;신용등급/NNG;상향/NNG,5,12,17,6.984020560956531e-05,0.00016761649346295676,0.41666666666666663
여력/NNG;확보/NNG,11,7,18,0.00015364845234104368,9.777628785339144e-05,1.5714285714285714
재정/NNG;건전성/NNG;강화/NNG,11,15,26,0.00015364845234104368,0.00020952061682869594,0.7333333333333333
양적완화/NNG;축소/NNG;우려/NNG,22,35,57,0.00030729690468208736,0.0004888814392669572,0.6285714285714286
예상/NNG;금리/NNG;인하/NNG,5,13,18,6.984020560956531e-05,0.00018158453458486982,0.3846153846153846
수입/NNG;중단/NNG,5,14,19,6.984020560956531e-05,0.00019555257570678288,0.35714285714285715
디플레이션/NNG;위험/NNG,8,20,28,0.00011174432897530451,0.00027936082243826125,0.4
차액결제선물환/NNG;시장/NNG;달러원/NNG;하락/NNG,34,8,42,0.00047491339814504415,0.00011174432897530451,4.25
달러원/NNG;금리/NNG;인하/NNG,15,23,38,0.00020952061682869594,0.00032126494580400047,0.6521739130434782
금융지원/NNG;강화/NNG,39,53,92,0.0005447536037546095,0.0007403061794613923,0.7358490566037736
성장/NNG;잠재력/NNG;높/VA,12,16,28,0.00016761649346295676,0.00022348865795060902,0.75
대출/NNG;금리/NNG;하락/NNG,10,21,31,0.00013968041121913062,0.0002933288635601743,0.4761904761904762
우려/NNG;증폭/NNG,16,12,28,0.00022348865795060902,0.00016761649346295676,1.3333333333333333
상방/NNG;압력/NNG,21,7,28,0.0002933288635601743,9.777628785339144e-05,3.0
연쇄/NNG;도산/NNG,6,11,17,8.380824673147838e-05,0.00015364845234104368,0.5454545454545455
고용/NNG;지표/NNG;긍정적/VAX,15,6,21,0.00020952061682869594,8.380824673147838e-05,2.4999999999999996
물가/NNG;부담/NNG,22,8,30,0.00030729690468208736,0.00011174432897530451,2.7499999999999996
국채/NNG;금리/NNG;안정/NNG,17,34,51,0.00023745669907252208,0.00047491339814504415,0.5
부동산/NNG;회복/NNG,6,10,16,8.380824673147838e-05,0.00013968041121913062,0.6000000000000001
고금리/NNG;피해/NNG,13,5,18,0.00018158453458486982,6.984020560956531e-05,2.6
차환/NNG;부담/NNG,16,8,24,0.00022348865795060902,0.00011174432897530451,2.0
자신/NNG;없/VA,12,7,19,0.00016761649346295676,9.777628785339144e-05,1.7142857142857144
양적완화/NNG;축소/NNG,127,171,298,0.001773941222482959,0.0023885350318471337,0.7426900584795322
채권/NNG;금리/NNG;혼조/NNG,23,39,62,0.00032126494580400047,0.0005447536037546095,0.5897435897435898
위기/NNG;해소/NNG,8,11,19,0.00011174432897530451,0.00015364845234104368,0.7272727272727274
지수/NNG;소폭/MAG;상승/NNG,14,10,24,0.00019555257570678288,0.00013968041121913062,1.4000000000000001
금리/NNG;주식시장/NNG;강세/NNG,11,7,18,0.00015364845234104368,9.777628785339144e-05,1.5714285714285714
유로엔/NNG;환율/NNG;하락/NNG,9,12,21,0.00012571237009721757,0.00016761649346295676,0.75
국채선물/NNG;상승/NNG;확대/NNG,18,26,44,0.00025142474019443513,0.00036316906916973964,0.6923076923076923
금/NNG;가격/NNG;상승/NNG,41,20,61,0.0005726896859984356,0.00027936082243826125,2.0500000000000003
순이익/NNG;최대/NNG,19,9,28,0.0002653927813163482,0.00012571237009721757,2.111111111111111
금리/NNG;인하/NNG;반대/NNG,5,16,21,6.984020560956531e-05,0.00022348865795060902,0.31249999999999994
신용등급/NNG;전망/NNG;하향/NNG,11,17,28,0.00015364845234104368,0.00023745669907252208,0.6470588235294117
경제/NNG;전망/NNG;위험/NNG,5,11,16,6.984020560956531e-05,0.00015364845234104368,0.4545454545454546
채권/NNG;커브/NNG;플래트닝/NNG,23,17,40,0.00032126494580400047,0.00023745669907252208,1.3529411764705883
고용/NNG;회복/NNG,20,11,31,0.00027936082243826125,0.00015364845234104368,1.8181818181818183
신용등급/NNG;오르/VV,20,42,62,0.00027936082243826125,0.0005866577271203486,0.4761904761904762
높/VA;성장/NNG,9,13,22,0.00012571237009721757,0.00018158453458486982,0.6923076923076923
가계/NNG;대출/NNG;급증/NNG,19,14,33,0.0002653927813163482,0.00019555257570678288,1.3571428571428572
금리/NNG;넘/VV,50,27,77,0.0006984020560956532,0.0003771371102916527,1.8518518518518519
국채선물/NNG;낙폭/NNG;확대/NNG,26,13,39,0.00036316906916973964,0.00018158453458486982,2.0
폭발/NNG;성장/NNG,15,11,26,0.00020952061682869594,0.00015364845234104368,1.3636363636363638
과열/NNG;우려/NNG,10,16,26,0.00013968041121913062,0.00022348865795060902,0.6249999999999999
금리/NNG;인상/NNG;불확실성/NNG;해소/NNG,14,27,41,0.00019555257570678288,0.0003771371102916527,0.5185185185185185
금리/NNG;고점/NNG,26,9,35,0.00036316906916973964,0.00012571237009721757,2.888888888888889
고용/NNG;지표/NNG;양호/NNG,11,7,18,0.00015364845234104368,9.777628785339144e-05,1.5714285714285714
물가/NNG;상승률/NNG;넘/VV,13,9,22,0.00018158453458486982,0.00012571237009721757,1.4444444444444444
임금/NNG;상승/NNG;압력/NNG,12,4,16,0.00016761649346295676,5.5872164487652255e-05,3.0
경제/NNG;성장률/NNG;하향/NNG,21,31,52,0.0002933288635601743,0.00043300927477930493,0.6774193548387096
국채/NNG;매입/NNG;축소/NNG,8,23,31,0.00011174432897530451,0.00032126494580400047,0.34782608695652173
금융위기/NNG;확산/NNG,3,21,24,4.190412336573919e-05,0.0002933288635601743,0.14285714285714288
예상/NNG;금리/NNG;인상/NNG,30,14,44,0.00041904123365739187,0.00019555257570678288,2.142857142857143
기업/NNG;실적/NNG;호조/NNG;상승/NNG,21,15,36,0.0002933288635601743,0.00020952061682869594,1.4
신용등급/NNG;떨어/VV,16,11,27,0.00022348865795060902,0.00015364845234104368,1.4545454545454548
국채입찰/NNG;부진/NNG,5,11,16,6.984020560956531e-05,0.00015364845234104368,0.4545454545454546
산업/NNG;생산/NNG;증가/NNG,13,3,16,0.00018158453458486982,4.190412336573919e-05,4.333333333333333
리라/NNG;가격/NNG;급락/NNG,11,7,18,0.00015364845234104368,9.777628785339144e-05,1.5714285714285714
주택담보대출/NNG;늘/VV,11,8,19,0.00015364845234104368,0.00011174432897530451,1.3749999999999998
금리/NNG;오르/VV;금리/NNG;인상/NNG,14,5,19,0.00019555257570678288,6.984020560956531e-05,2.8000000000000003
대출/NNG;지원/NNG;확대/NNG,5,12,17,6.984020560956531e-05,0.00016761649346295676,0.41666666666666663
금리/NNG;마이너스/NNG,110,159,269,0.001536484523410437,0.002220918538384177,0.6918238993710691
중소기업/NNG;대출/NNG;금리/NNG;인하/NNG,5,15,20,6.984020560956531e-05,0.00020952061682869594,0.3333333333333333
소비/NNG;심리/NNG;회복/NNG,17,11,28,0.00023745669907252208,0.00015364845234104368,1.5454545454545456
업황/NNG;부진/NNG,12,9,21,0.00016761649346295676,0.00012571237009721757,1.3333333333333335
소득/NNG;늘/VV,11,7,18,0.00015364845234104368,9.777628785339144e-05,1.5714285714285714
경상/NNG;흑자/NNG,18,11,29,0.00025142474019443513,0.00015364845234104368,1.6363636363636365
변동성/NNG;증가/NNG,6,12,18,8.380824673147838e-05,0.00016761649346295676,0.5
fed/NNG;경기/NNG;침체/NNG,33,5,38,0.0004609453570231311,6.984020560956531e-05,6.6000000000000005
가격/NNG;하락/NNG,210,131,341,0.002933288635601743,0.0018298133869706112,1.6030534351145038
글로벌/NNG;경제/NNG;성장/NNG,17,13,30,0.00023745669907252208,0.00018158453458486982,1.3076923076923077
경기/NNG;지표/NNG;개선/NNG,12,19,31,0.00016761649346295676,0.0002653927813163482,0.6315789473684211
임금/NNG;오르/VV,9,12,21,0.00012571237009721757,0.00016761649346295676,0.75
유로존/NNG;경제/NNG;활동/NNG;부진/NNG,5,13,18,6.984020560956531e-05,0.00018158453458486982,0.3846153846153846
양적완화/NNG;종료/NNG,22,61,83,0.00030729690468208736,0.0008520505084366969,0.360655737704918
수요/NNG;늘/VV,70,50,120,0.0009777628785339143,0.0006984020560956532,1.4
수신/NNG;금리/NNG;인하/NNG,3,14,17,4.190412336573919e-05,0.00019555257570678288,0.2142857142857143
물가/NNG;오르/VV,46,28,74,0.0006425298916080009,0.00039110515141356576,1.642857142857143
크레딧/NNG;강세/NNG,10,7,17,0.00013968041121913062,9.777628785339144e-05,1.4285714285714286
달러원/NNG;오르/VV,23,13,36,0.00032126494580400047,0.00018158453458486982,1.7692307692307694
기업/NNG;실적/NNG;부진/NNG,16,37,53,0.00022348865795060902,0.0005168175215107834,0.4324324324324324
fed/NNG;금리/NNG;인상/NNG;속도/NNG;완화/NNG,17,0,17,0.00023745669907252208,0.0,inf
금리/NNG;인상/NNG;부담/NNG,31,14,45,0.00043300927477930493,0.00019555257570678288,2.2142857142857144
국민/NNG;부담/NNG,15,11,26,0.00020952061682869594,0.00015364845234104368,1.3636363636363638
스왑베이시스/NNG;역전폭/NNG;축소/NNG,9,18,27,0.00012571237009721757,0.00025142474019443513,0.5
고용/NNG;충격/NNG,19,29,48,0.0002653927813163482,0.0004050731925354788,0.6551724137931034
ecb/NNG;통화/NNG;완화/NNG,8,13,21,0.00011174432897530451,0.00018158453458486982,0.6153846153846154
금리/NNG;인상/NNG;공포/NNG,25,5,30,0.0003492010280478266,6.984020560956531e-05,5.0
미/NNG;fed/NNG;금리/NNG;인상/NNG,144,95,239,0.002011397921555481,0.001326963906581741,1.5157894736842106
국채선물/NNG;채권/NNG;금리/NNG;상승/NNG,9,20,29,0.00012571237009721757,0.00027936082243826125,0.45
예상/NNG;부진/NNG,19,26,45,0.0002653927813163482,0.00036316906916973964,0.7307692307692307
실물/NNG;경제/NNG;불확실성/NNG,15,3,18,0.00020952061682869594,4.190412336573919e-05,4.999999999999999
금/NNG;가격/NNG;하락/NNG,36,24,60,0.0005028494803888703,0.00033523298692591353,1.5
생산/NNG;차질/NNG,11,15,26,0.00015364845234104368,0.00020952061682869594,0.7333333333333333
인플레이션/NNG;금리/NNG;상승/NNG,38,6,44,0.0005307855626326964,8.380824673147838e-05,6.333333333333333
민평/NNG;금리/NNG;높/VA,17,12,29,0.00023745669907252208,0.00016761649346295676,1.4166666666666665
금리/NNG;개선/NNG,9,12,21,0.00012571237009721757,0.00016761649346295676,0.75
이자/NNG;부담/NNG;경감/NNG,14,5,19,0.00019555257570678288,6.984020560956531e-05,2.8000000000000003
국채선물시장/NNG;채권/NNG;금리/NNG;상승/NNG;약세/NNG,6,10,16,8.380824673147838e-05,0.00013968041121913062,0.6000000000000001
fed/NNG;금리/NNG;인상/NNG;늦/VV,8,11,19,0.00011174432897530451,0.00015364845234104368,0.7272727272727274
미/NNG;국채/NNG;가격/NNG;하락/NNG,114,18,132,0.0015923566878980893,0.00025142474019443513,6.333333333333334
임금/NNG;상승/NNG,32,21,53,0.00044697731590121804,0.0002933288635601743,1.523809523809524
fed/NNG;양적완화/NNG;축소/NNG;우려/NNG,8,15,23,0.00011174432897530451,0.00020952061682869594,0.5333333333333334
매우/MAG;위험/NNG,8,13,21,0.00011174432897530451,0.00018158453458486982,0.6153846153846154
기대/NNG;인플레이션/NNG;하락/NNG,19,8,27,0.0002653927813163482,0.00011174432897530451,2.375
채권시장/NNG;매파/NNG,13,7,20,0.00018158453458486982,9.777628785339144e-05,1.8571428571428572
산업/NNG;성장/NNG,26,12,38,0.00036316906916973964,0.00016761649346295676,2.1666666666666665
하방/NNG;압력/NNG,64,42,106,0.0008939546318024361,0.0005866577271203486,1.523809523809524
gdp/NNG;성장률/NNG;호조/NNG,8,15,23,0.00011174432897530451,0.00020952061682869594,0.5333333333333334
하락/NNG,11,33,44,0.00015364845234104368,0.0004609453570231311,0.3333333333333333
금리/NNG;지준율/NNG;인하/NNG,117,21,138,0.0016342608112638283,0.0002933288635601743,5.571428571428571
fed/NNG;자산/NNG;축소/NNG,43,32,75,0.0006006257682422617,0.00044697731590121804,1.34375
fed/NNG;매파/NNG,247,124,371,0.0034501061571125266,0.0017320370991172197,1.991935483870968
하방/NNG;위험/NNG,21,13,34,0.0002933288635601743,0.00018158453458486982,1.6153846153846152
경제/NNG;활동/NNG;위축/NNG,7,10,17,9.777628785339144e-05,0.00013968041121913062,0.7000000000000001
전세가격/NNG;급등/NNG,27,15,42,0.0003771371102916527,0.00020952061682869594,1.8
금리/NNG;내리/VV,206,357,563,0.002877416471114091,0.0049865906805229634,0.57703081232493
불균형/NNG;위험/NNG,12,8,20,0.00016761649346295676,0.00011174432897530451,1.5
금리/NNG;깜짝/MAG;인하/NNG,8,26,34,0.00011174432897530451,0.00036316906916973964,0.3076923076923077
금리/NNG;인상/NNG;상승/NNG,22,8,30,0.00030729690468208736,0.00011174432897530451,2.7499999999999996
ecb/NNG;매파/NNG,17,6,23,0.00023745669907252208,8.380824673147838e-05,2.833333333333333
경제/NNG;과열/NNG,16,3,19,0.00022348865795060902,4.190412336573919e-05,5.333333333333333
글로벌/NNG;유동성/NNG;확대/NNG,7,22,29,9.777628785339144e-05,0.00030729690468208736,0.3181818181818182
실업률/NNG;상승/NNG,15,11,26,0.00020952061682869594,0.00015364845234104368,1.3636363636363638
재무/NNG;개선/NNG,8,15,23,0.00011174432897530451,0.00020952061682869594,0.5333333333333334
수요/NNG;작/VA,6,13,19,8.380824673147838e-05,0.00018158453458486982,0.46153846153846156
대내외/NNG;불확실성/NNG;확대/NNG,14,7,21,0.00019555257570678288,9.777628785339144e-05,2.0
고용/NNG;실망/NNG,9,14,23,0.00012571237009721757,0.00019555257570678288,0.6428571428571429
유동성/NNG;공급/NNG;확대/NNG,17,31,48,0.00023745669907252208,0.00043300927477930493,0.5483870967741936
수익성/NNG;악화/NNG,53,76,129,0.0007403061794613923,0.0010615711252653928,0.6973684210526315
수익/NNG;확보/NNG,17,12,29,0.00023745669907252208,0.00016761649346295676,1.4166666666666665
경제/NNG;최대/NNG,17,12,29,0.00023745669907252208,0.00016761649346295676,1.4166666666666665
침체/NNG;우려/NNG,24,13,37,0.00033523298692591353,0.00018158453458486982,1.8461538461538463
회사채/NNG;금리/NNG;상승/NNG,6,10,16,8.380824673147838e-05,0.00013968041121913062,0.6000000000000001
지표/NNG;실망/NNG,8,11,19,0.00011174432897530451,0.00015364845234104368,0.7272727272727274
정책/NNG;불확실성/NNG,34,26,60,0.00047491339814504415,0.00036316906916973964,1.3076923076923077
비농업/NNG;고용/NNG;증가/NNG,17,32,49,0.00023745669907252208,0.00044697731590121804,0.53125
완전고용/NNG;물가/NNG;안정/NNG,5,17,22,6.984020560956531e-05,0.00023745669907252208,0.2941176470588235
심리/NNG;지지/NNG,20,11,31,0.00027936082243826125,0.00015364845234104368,1.8181818181818183
자금/NNG;넘/VV,10,6,16,0.00013968041121913062,8.380824673147838e-05,1.6666666666666665
기업/NNG;실적/NNG;악화/NNG,13,19,32,0.00018158453458486982,0.0002653927813163482,0.6842105263157895
브렉시트/NNG;우려/NNG;완화/NNG,1,30,31,1.3968041121913064e-05,0.00041904123365739187,0.03333333333333334
대출/NNG;중단/NNG,15,27,42,0.00020952061682869594,0.0003771371102916527,0.5555555555555556
유통구조/NNG;개선/NNG,4,13,17,5.5872164487652255e-05,0.00018158453458486982,0.3076923076923077
금리/NNG;인상/NNG;시기상조/NNG,16,9,25,0.00022348865795060902,0.00012571237009721757,1.777777777777778
스태그플레이션/NNG;경기/NNG;침체/NNG,23,3,26,0.00032126494580400047,4.190412336573919e-05,7.666666666666667
소득/NNG;심사/NNG;강화/NNG,8,20,28,0.00011174432897530451,0.00027936082243826125,0.4
디폴트/NNG;우려/NNG,35,58,93,0.0004888814392669572,0.0008101463850709576,0.603448275862069
컨센서스/NNG;상회/NNG,17,8,25,0.00023745669907252208,0.00011174432897530451,2.125
긴장/NNG;완화/NNG,47,71,118,0.000656497932729914,0.0009917309196558275,0.6619718309859154
제조업/NNG;지표/NNG;부진/NNG,12,43,55,0.00016761649346295676,0.0006006257682422617,0.27906976744186046
신용등급/NNG;전망/NNG;부정적/VAX;하향/NNG,7,10,17,9.777628785339144e-05,0.00013968041121913062,0.7000000000000001
주택가격/NNG;안정/NNG,13,3,16,0.00018158453458486982,4.190412336573919e-05,4.333333333333333
금리/NNG;상승/NNG;위험/NNG,20,14,34,0.00027936082243826125,0.00019555257570678288,1.4285714285714286
주택/NNG;확대/NNG,6,11,17,8.380824673147838e-05,0.00015364845234104368,0.5454545454545455
전통시장/NNG;활성화/NNG,8,16,24,0.00011174432897530451,0.00022348865795060902,0.5
경기/NNG;침체/NNG;우려/NNG;하락/NNG,26,9,35,0.00036316906916973964,0.00012571237009721757,2.888888888888889
fed/NNG;재할인율/NNG;인상/NNG,11,7,18,0.00015364845234104368,9.777628785339144e-05,1.5714285714285714
공포/NNG;하락/NNG,4,12,16,5.5872164487652255e-05,0.00016761649346295676,0.3333333333333333
경제/NNG;완만/NNG;회복/NNG,10,17,27,0.00013968041121913062,0.00023745669907252208,0.588235294117647
정책/NNG;강화/NNG,10,7,17,0.00013968041121913062,9.777628785339144e-05,1.4285714285714286
거시/NNG;안정/NNG,12,8,20,0.00016761649346295676,0.00011174432897530451,1.5
금리/NNG;인상/NNG;기대/NNG;높/VA,8,11,19,0.00011174432897530451,0.00015364845234104368,0.7272727272727274
지수/NNG;방어/NNG,18,12,30,0.00025142474019443513,0.00016761649346295676,1.5
실적/NNG;좋/VA,35,19,54,0.0004888814392669572,0.0002653927813163482,1.8421052631578947
인플레이션/NNG;우려/NNG;완화/NNG,13,5,18,0.00018158453458486982,6.984020560956531e-05,2.6
채권시장/NNG;혼조/NNG,41,31,72,0.0005726896859984356,0.00043300927477930493,1.3225806451612905
수익성/NNG;높/VV,7,13,20,9.777628785339144e-05,0.00018158453458486982,0.5384615384615384
인플레이션/NNG;급등/NNG,31,19,50,0.00043300927477930493,0.0002653927813163482,1.631578947368421
가격/NNG;약세/NNG,13,9,22,0.00018158453458486982,0.00012571237009721757,1.4444444444444444
공급/NNG;부담/NNG,17,12,29,0.00023745669907252208,0.00016761649346295676,1.4166666666666665
대출/NNG;규제/NNG;금리/NNG;인상/NNG,78,18,96,0.001089507207509219,0.00025142474019443513,4.333333333333334
예상/NNG;약하/VA,8,11,19,0.00011174432897530451,0.00015364845234104368,0.7272727272727274
인플레이션/NNG;물가/NNG;상승/NNG,155,35,190,0.0021650463738965247,0.0004888814392669572,4.428571428571429
손실/NNG;흡수/NNG,11,5,16,0.00015364845234104368,6.984020560956531e-05,2.1999999999999997
국채/NNG;금리/NNG;마이너스/NNG,27,14,41,0.0003771371102916527,0.00019555257570678288,1.9285714285714286
은행/NNG;실적/NNG;호조/NNG,5,14,19,6.984020560956531e-05,0.00019555257570678288,0.35714285714285715
가격/NNG;내리/VV,30,20,50,0.00041904123365739187,0.00027936082243826125,1.5
경제/NNG;악영향/NNG,7,18,25,9.777628785339144e-05,0.00025142474019443513,0.3888888888888889
fed/NNG;물가/NNG;안정/NNG,14,8,22,0.00019555257570678288,0.00011174432897530451,1.7499999999999998
금리/NNG;낮/VV,124,178,302,0.0017320370991172197,0.0024863113197005253,0.696629213483146
스왑베이시스/NNG;확대/NNG,8,11,19,0.00011174432897530451,0.00015364845234104368,0.7272727272727274
미국발/NNG;금리/NNG;인상/NNG,45,21,66,0.0006285618504860878,0.0002933288635601743,2.142857142857143
이익/NNG;실현/NNG;매물/NNG;하락/NNG,7,19,26,9.777628785339144e-05,0.0002653927813163482,0.3684210526315789
소비자/NNG;물가/NNG;상승/NNG,78,50,128,0.001089507207509219,0.0006984020560956532,1.56
성장/NNG;우려/NNG,5,11,16,6.984020560956531e-05,0.00015364845234104368,0.4545454545454546
물가/NNG;하락/NNG,16,21,37,0.00022348865795060902,0.0002933288635601743,0.761904761904762
실적/NNG;높/VA,5,14,19,6.984020560956531e-05,0.00019555257570678288,0.35714285714285715
불확실성/NNG;줄/VV,7,17,24,9.777628785339144e-05,0.00023745669907252208,0.4117647058823529
최저/NNG;인하/NNG,8,16,24,0.00011174432897530451,0.00022348865795060902,0.5
역마진/NNG;우려/NNG,11,16,27,0.00015364845234104368,0.00022348865795060902,0.6874999999999999
위험/NNG;경고/NNG,11,7,18,0.00015364845234104368,9.777628785339144e-05,1.5714285714285714
돈/NNG;풀/VV,27,59,86,0.0003771371102916527,0.0008241144261928707,0.4576271186440678
주택담보대출/NNG;금리/NNG;오르/VV,26,12,38,0.00036316906916973964,0.00016761649346295676,2.1666666666666665
은행/NNG;위험/NNG,17,8,25,0.00023745669907252208,0.00011174432897530451,2.125
기대/NNG;주가/NNG;상승/NNG,10,7,17,0.00013968041121913062,9.777628785339144e-05,1.4285714285714286
국채/NNG;금리/NNG;최저/NNG,12,9,21,0.00016761649346295676,0.00012571237009721757,1.3333333333333335
주택담보대출/NNG;규제/NNG;강화/NNG,8,11,19,0.00011174432897530451,0.00015364845234104368,0.7272727272727274
전망/NNG;양호/NNG,13,7,20,0.00018158453458486982,9.777628785339144e-05,1.8571428571428572
주택담보대출/NNG;금리/NNG;내리/VV,8,17,25,0.00011174432897530451,0.00023745669907252208,0.47058823529411764
높/VA;비판/NNG,17,12,29,0.00023745669907252208,0.00016761649346295676,1.4166666666666665
내수/NNG;침체/NNG,8,15,23,0.00011174432897530451,0.00020952061682869594,0.5333333333333334
돈/NNG;쏟/VV,3,16,19,4.190412336573919e-05,0.00022348865795060902,0.1875
금리/NNG;마이너스/NNG;떨어/VV,8,11,19,0.00011174432897530451,0.00015364845234104368,0.7272727272727274
투자/NNG;비중/NNG;확대/NNG,11,17,28,0.00015364845234104368,0.00023745669907252208,0.6470588235294117
대출/NNG;감소/NNG,7,13,20,9.777628785339144e-05,0.00018158453458486982,0.5384615384615384
폐쇄/NNG,7,19,26,9.777628785339144e-05,0.0002653927813163482,0.3684210526315789
기대/NNG;웃돌/VV,6,13,19,8.380824673147838e-05,0.00018158453458486982,0.46153846153846156
통화/NNG;하락/NNG,20,14,34,0.00027936082243826125,0.00019555257570678288,1.4285714285714286
수요/NNG;충족/NNG,6,15,21,8.380824673147838e-05,0.00020952061682869594,0.4
소매/NNG;판매/NNG;호조/NNG,15,9,24,0.00020952061682869594,0.00012571237009721757,1.6666666666666665
미/NNG;fed/NNG;매파/NNG,12,5,17,0.00016761649346295676,6.984020560956531e-05,2.4000000000000004
우려/NNG;가시/VV;않/VX,9,14,23,0.00012571237009721757,0.00019555257570678288,0.6428571428571429
국채/NNG;매입/NNG;중단/NNG,3,13,16,4.190412336573919e-05,0.00018158453458486982,0.23076923076923078
부동산/NNG;가격/NNG;오르/VV,12,7,19,0.00016761649346295676,9.777628785339144e-05,1.7142857142857144
수출/NNG;타격/NNG,7,10,17,9.777628785339144e-05,0.00013968041121913062,0.7000000000000001
대외/NNG;위험/NNG,26,14,40,0.00036316906916973964,0.00019555257570678288,1.8571428571428572
채권/NNG;매입/NNG;확대/NNG,18,6,24,0.00025142474019443513,8.380824673147838e-05,3.0
취업자/NNG;증가/NNG,21,14,35,0.0002933288635601743,0.00019555257570678288,1.5
국채/NNG;금리/NNG;급등/NNG;하락/NNG,21,11,32,0.0002933288635601743,0.00015364845234104368,1.9090909090909092
차액결제선물환/NNG;시장/NNG;달러원/NNG;소폭/MAG;하락/NNG,16,10,26,0.00022348865795060902,0.00013968041121913062,1.6
주택담보대출/NNG;금리/NNG;최저/NNG,7,19,26,9.777628785339144e-05,0.0002653927813163482,0.3684210526315789
투자심리/NNG;회복/NNG,34,48,82,0.00047491339814504415,0.0006704659738518271,0.7083333333333333
fed/NNG;양적완화/NNG;종료/NNG,8,28,36,0.00011174432897530451,0.00039110515141356576,0.28571428571428575
외환보유액/NNG;증가/NNG,8,14,22,0.00011174432897530451,0.00019555257570678288,0.5714285714285715
국채/NNG;금리/NNG;혼조/NNG,16,10,26,0.00022348865795060902,0.00013968041121913062,1.6
긴축/NNG;우려/NNG,174,67,241,0.002430439155212873,0.0009358587551681752,2.5970149253731343
가계/NNG;대출/NNG;증가/NNG,94,65,159,0.001312995865459828,0.0009079226729243491,1.4461538461538461
fed/NNG;대차대조표/NNG;축소/NNG,46,25,71,0.0006425298916080009,0.0003492010280478266,1.84
국채/NNG;상승/NNG,6,14,20,8.380824673147838e-05,0.00019555257570678288,0.4285714285714286
판매/NNG;부진/NNG,11,20,31,0.00015364845234104368,0.00027936082243826125,0.5499999999999999
심리/NNG;회복/NNG,17,9,26,0.00023745669907252208,0.00012571237009721757,1.8888888888888888
개선/NNG;효과/NNG,8,14,22,0.00011174432897530451,0.00019555257570678288,0.5714285714285715
하락/NNG;추세/NNG,25,35,60,0.0003492010280478266,0.0004888814392669572,0.7142857142857144
부동산/NNG;과열/NNG,31,20,51,0.00043300927477930493,0.00027936082243826125,1.55
환경/NNG;녹록/NNG;않/VX,25,10,35,0.0003492010280478266,0.00013968041121913062,2.5
하락/NNG;베이시스/NNG;확대/NNG,9,12,21,0.00012571237009721757,0.00016761649346295676,0.75
미/NNG;국채/NNG;수익률/NNG;상승/NNG,25,16,41,0.0003492010280478266,0.00022348865795060902,1.5625
매출/NNG;급감/NNG,8,18,26,0.00011174432897530451,0.00025142474019443513,0.4444444444444445
유동성/NNG;개선/NNG,7,20,27,9.777628785339144e-05,0.00027936082243826125,0.35000000000000003
신용/NNG;대출/NNG;늘/VV,14,3,17,0.00019555257570678288,4.190412336573919e-05,4.666666666666666
대출/NNG;규제/NNG;강화/NNG;금리/NNG;인상/NNG,17,5,22,0.00023745669907252208,6.984020560956531e-05,3.4000000000000004
판매가격/NNG;종료/NNG,16,9,25,0.00022348865795060902,0.00012571237009721757,1.777777777777778
국채선물시장/NNG;국채/NNG;금리/NNG;하락/NNG,5,12,17,6.984020560956531e-05,0.00016761649346295676,0.41666666666666663
일드커브/NNG;스티프닝/NNG,15,5,20,0.00020952061682869594,6.984020560956531e-05,3.0
경제/NNG;지표/NNG;악화/NNG,9,22,31,0.00012571237009721757,0.00030729690468208736,0.4090909090909091
금/NNG;가격/NNG;금리/NNG;인상/NNG,15,11,26,0.00020952061682869594,0.00015364845234104368,1.3636363636363638
새롭/VA;성장/NNG,13,4,17,0.00018158453458486982,5.5872164487652255e-05,3.25
단기/NNG;금리/NNG;인상/NNG,10,23,33,0.00013968041121913062,0.00032126494580400047,0.4347826086956521
가계/NNG;부채/NNG;구조/NNG;개선/NNG,14,68,82,0.00019555257570678288,0.0009498267962900883,0.20588235294117646
경기/NNG;살/VV,14,24,38,0.00019555257570678288,0.00033523298692591353,0.5833333333333333
위험/NNG;높/VA,18,25,43,0.00025142474019443513,0.0003492010280478266,0.72
국채선물/NNG;국채/NNG;금리/NNG;상승/NNG,8,13,21,0.00011174432897530451,0.00018158453458486982,0.6153846153846154
대출/NNG;금리/NNG;상승/NNG,87,39,126,0.0012152195776064364,0.0005447536037546095,2.2307692307692304
국채/NNG;가격/NNG;낮/VA,4,17,21,5.5872164487652255e-05,0.00023745669907252208,0.23529411764705882
물가/NNG;상승/NNG;둔화/NNG,20,8,28,0.00027936082243826125,0.00011174432897530451,2.4999999999999996
브렉시트/NNG;불확실성/NNG,19,36,55,0.0002653927813163482,0.0005028494803888703,0.5277777777777778
위험/NNG;해소/NNG,20,12,32,0.00027936082243826125,0.00016761649346295676,1.6666666666666665
긴축/NNG;우려/NNG;완화/NNG,24,9,33,0.00033523298692591353,0.00012571237009721757,2.666666666666667
가계/NNG;대출/NNG;구조/NNG;개선/NNG,4,16,20,5.5872164487652255e-05,0.00022348865795060902,0.25
경기/NNG;확장/NNG,22,35,57,0.00030729690468208736,0.0004888814392669572,0.6285714285714286
금리/NNG;인상/NNG;성장/NNG;둔화/NNG,13,4,17,0.00018158453458486982,5.5872164487652255e-05,3.25
